customer_id,age,gender,tenure_months,monthly_spend_gbp,num_rentals_12m,digital_engagement_score,pricing_satisfaction,service_satisfaction,nps_score,loyalty_member,complaints_last_6m,region,churned
EM-01425,64,Other,10,53.22,11,0.236,2,10,-20,1,2,North East,0
EM-01426,63,Male,3,40.09,8,0.157,1,4,84,1,2,Midlands,1
EM-01427,18,Female,53,44.21,1,0.302,3,8,-42,0,1,North East,1
EM-01428,62,Female,26,35.03,5,0.353,2,8,-7,1,0,South West,0
EM-01429,41,Female,5,42.51,7,0.112,10,1,-79,1,0,Scotland,0
EM-01430,55,Male,16,135.6,9,0.395,2,4,64,1,1,London,0
EM-01431,32,Female,23,42.19,9,0.467,4,2,25,1,0,Scotland,0
EM-01432,34,Male,51,71.04,4,0.299,6,4,-89,0,1,Midlands,0
EM-01433,33,Female,38,51.86,11,0.539,10,5,48,0,0,North East,0
EM-01434,42,Male,13,120.23,7,0.149,10,1,42,1,0,South East,0
EM-01435,21,Male,26,128.46,3,0.25,5,5,-89,0,2,Midlands,1
EM-01436,18,Female,14,102.72,8,0.23,4,7,-15,1,0,North East,0
EM-01437,26,Male,14,77.72,8,0.529,8,5,2,1,0,Midlands,0
EM-01438,44,Male,2,59.41,4,0.13,5,7,-45,0,0,South West,1
EM-01439,23,Male,2,36.75,9,0.372,2,9,5,0,1,Scotland,1
EM-01440,43,Male,13,176.23,6,0.585,4,8,43,0,0,London,0
EM-01441,63,Female,5,45.61,9,0.786,7,1,-68,1,0,Midlands,0
EM-01442,20,Female,1,92.93,1,0.208,4,10,16,0,1,Scotland,0
EM-01443,43,Male,23,113.27,5,0.344,6,10,70,1,0,Scotland,0
EM-01444,31,Male,1,50.52,3,0.388,2,2,-52,0,1,London,0
EM-01445,55,Male,16,112.06,9,0.757,9,6,-23,1,1,Scotland,0
EM-01446,22,Male,13,97.72,12,0.361,4,5,-83,1,0,London,0
EM-01447,44,Female,62,158.22,12,0.341,1,1,43,1,0,Scotland,0
EM-01448,52,Female,11,52.74,5,0.324,3,2,67,1,1,South East,0
EM-01449,61,Male,1,35.06,7,0.051,7,3,94,0,0,Midlands,0
EM-01450,43,Male,14,51.79,4,0.432,10,10,6,0,0,London,0
EM-01451,34,Male,33,74.03,7,0.325,9,5,89,0,0,North East,0
EM-01452,40,Female,103,68.66,5,0.09,6,7,-11,1,1,South West,0
EM-01453,55,Female,10,54.78,3,0.566,4,6,-22,0,1,Scotland,0
EM-01454,37,Male,6,25.67,4,0.045,2,3,-1,1,0,Midlands,1
EM-01455,18,Male,42,84.37,6,0.189,9,6,54,1,1,Scotland,0
EM-01456,60,Female,3,178.78,8,0.426,8,4,17,1,0,North West,0
EM-01457,44,Female,17,84.11,2,0.151,7,3,19,1,0,North East,0
EM-01458,43,Male,9,90.43,10,0.199,2,4,26,0,0,North East,0
EM-01459,23,Male,1,88.79,4,0.402,2,8,-20,0,1,South East,1
EM-01460,42,Male,7,81.33,9,0.252,8,1,41,1,1,Midlands,0
EM-01461,29,Female,5,106.25,7,0.453,9,3,93,1,1,Scotland,0
EM-01462,41,Male,20,81.26,2,0.312,9,10,54,1,2,Scotland,0
EM-01463,20,Male,53,57.03,2,0.203,8,8,-47,0,2,South West,0
EM-01464,42,Female,5,44.79,6,0.047,1,10,-13,1,0,South East,0
EM-01465,65,Male,30,58.88,8,0.046,5,9,87,1,0,North West,0
EM-01466,19,Female,1,78.03,3,0.19,7,3,67,1,0,North East,0
EM-01467,64,Male,13,56.94,5,0.086,10,9,72,0,3,London,0
EM-01468,30,Male,1,78.04,3,0.332,6,10,-2,0,0,London,0
EM-01469,55,Female,48,83.06,5,0.19,1,10,-33,0,0,North East,0
EM-01470,48,Male,26,101.15,2,0.223,10,4,95,1,4,South West,0
EM-01471,37,Female,19,126.65,6,0.45,6,4,90,0,0,North West,0
EM-01472,46,Female,31,69.34,9,0.3,4,7,67,1,0,Scotland,0
EM-01473,56,Male,18,34.68,7,0.021,3,6,-60,0,2,North East,0
EM-01474,30,Female,62,56.12,5,0.418,4,10,88,1,2,Scotland,0
EM-01475,27,Male,22,68.17,10,0.268,8,3,92,1,1,Midlands,0
EM-01476,42,Female,46,26.63,3,0.257,6,8,-100,0,0,London,0
EM-01477,50,Male,13,133.53,4,0.313,9,5,-92,1,2,Midlands,1
EM-01478,47,Female,2,71.61,7,0.116,5,2,-26,1,0,East Anglia,0
EM-01479,49,Male,13,80.69,6,0.237,9,10,-21,0,0,South East,0
EM-01480,31,Male,2,131.99,4,0.153,4,3,-8,1,0,South West,1
EM-01481,51,Female,16,48.66,2,0.079,4,7,42,1,0,North East,0
EM-01482,21,Female,11,88.86,9,0.094,6,10,-42,1,0,London,0
EM-01483,36,Male,17,63.12,1,0.15,10,9,93,1,0,North East,0
EM-01484,18,Male,1,60.82,7,0.079,7,1,-91,1,0,South East,1
EM-01485,27,Female,3,45.33,5,0.338,2,6,76,1,2,South East,1
EM-01486,28,Female,12,153.36,9,0.228,4,9,38,1,0,Midlands,0
EM-01487,29,Male,54,55.27,5,0.138,8,7,-71,0,0,South East,0
EM-01488,44,Male,8,94.61,6,0.054,9,3,-78,0,1,North West,0
EM-01489,29,Male,9,26.11,4,0.116,5,7,-79,1,0,Wales,0
EM-01490,32,Female,22,120.3,6,0.208,6,2,78,1,1,South West,0
EM-01491,24,Male,16,112.86,2,0.254,10,10,-59,1,0,East Anglia,0
EM-01492,29,Male,6,70.02,4,0.172,7,2,-72,1,0,East Anglia,0
EM-01493,24,Female,9,59.53,8,0.066,7,1,72,0,1,London,1
EM-01494,19,Male,4,81.45,8,0.218,3,3,60,1,0,South West,0
EM-01495,39,Male,60,209.43,6,0.275,2,1,66,0,1,East Anglia,0
EM-01496,42,Male,2,27.62,6,0.45,10,8,100,1,0,London,0
EM-01497,40,Male,8,98.59,6,0.337,8,8,-36,1,0,Midlands,0
EM-01498,32,Male,1,42.27,7,0.264,9,4,77,1,1,South West,1
EM-01499,29,Female,4,66.03,9,0.323,8,1,11,1,1,Scotland,0
EM-01500,54,Male,27,58.91,5,0.391,8,2,-15,1,0,London,0
EM-01501,34,Female,4,53.83,10,0.331,2,2,-53,1,0,South East,1
EM-01502,33,Female,1,66.34,5,0.477,4,2,-64,1,2,London,0
EM-01503,18,Female,11,37.82,4,0.103,6,9,-15,1,0,London,0
EM-01504,27,Male,1,111.56,10,0.1,8,7,60,1,1,South East,0
EM-01505,29,Male,1,27.19,4,0.551,2,9,33,1,1,Midlands,0
EM-01506,30,Male,29,87.35,6,0.303,8,10,-10,0,1,North West,0
EM-01507,38,Male,26,56.64,7,0.39,1,10,-31,1,1,South West,0
EM-01508,35,Male,44,37.13,8,0.187,6,2,-46,0,1,South West,1
EM-01509,39,Female,34,73.79,4,0.133,8,5,71,0,0,Scotland,0
EM-01510,48,Male,20,30.62,6,0.458,8,1,-51,1,1,Midlands,0
EM-01511,50,Male,1,68.02,2,0.089,7,2,-47,0,1,Midlands,1
EM-01512,45,Male,27,32.74,9,0.568,7,4,90,1,0,Midlands,0
EM-01513,62,Female,33,83.98,6,0.169,10,10,4,1,2,North East,0
EM-01514,18,Male,28,42.01,3,0.119,9,1,-85,0,1,London,0
EM-01515,23,Female,12,53.22,7,0.399,2,8,27,1,1,East Anglia,0
EM-01516,18,Male,4,77.24,7,0.605,1,6,-54,1,1,Scotland,0
EM-01517,41,Female,33,45.32,6,0.141,2,1,84,1,1,South West,0
EM-01518,57,Female,23,64.78,7,0.093,3,9,29,0,0,South West,0
EM-01519,24,Male,71,31.28,5,0.22,9,1,64,1,2,Scotland,0
EM-01520,60,Male,3,91.42,8,0.327,10,4,-8,0,0,South West,0
EM-01521,19,Male,4,161.17,4,0.244,7,5,-78,1,2,Midlands,1
EM-01522,60,Male,4,269.37,1,0.462,5,9,40,1,0,North East,0
EM-01523,28,Female,28,69.8,6,0.272,5,2,14,1,3,South West,0
EM-01524,20,Female,3,98.9,3,0.495,6,9,-36,1,5,South West,1
EM-01525,33,Female,1,27.38,6,0.054,2,1,-53,1,1,London,1
EM-01526,24,Female,117,141.37,10,0.263,1,4,-94,1,0,London,0
EM-01527,25,Male,1,98.31,2,0.116,1,7,58,1,2,South West,1
EM-01528,26,Male,32,52.35,6,0.377,3,4,90,1,0,London,0
EM-01529,50,Female,8,123.79,6,0.223,1,8,72,0,0,South East,0
EM-01530,35,Male,33,58.72,4,0.347,9,7,-45,0,1,South West,0
EM-01531,26,Female,14,53.04,5,0.075,10,6,91,0,0,London,0
EM-01532,39,Male,41,84.58,5,0.252,5,5,-79,0,0,London,0
EM-01533,45,Male,46,39.19,7,0.269,9,10,-38,1,0,London,0
EM-01534,25,Other,1,111.14,9,0.181,5,3,-21,0,1,Midlands,1
EM-01535,30,Male,1,39.33,4,0.204,1,8,-73,1,1,London,0
EM-01536,21,Other,5,39.45,5,0.343,7,4,71,1,0,North West,1
EM-01537,22,Female,19,42.32,6,0.499,7,8,2,1,1,Midlands,0
EM-01538,43,Female,39,97.49,2,0.485,4,1,41,1,4,London,0
EM-01539,22,Female,11,48.99,8,0.467,3,2,-16,1,1,London,0
EM-01540,35,Female,16,33.99,2,0.084,1,2,46,1,2,Wales,1
EM-01541,45,Female,3,49.26,5,0.37,7,6,87,0,1,London,0
EM-01542,20,Male,29,65.63,12,0.388,5,5,-24,0,0,North East,0
EM-01543,37,Male,61,36.95,7,0.13,10,10,-99,1,2,South East,0
EM-01544,24,Female,5,37.49,5,0.287,1,10,-50,1,0,South East,0
EM-01545,63,Male,12,191.65,6,0.045,1,7,-23,0,0,London,0
EM-01546,33,Male,1,43.37,9,0.606,3,2,61,1,0,Midlands,0
EM-01547,50,Male,14,56.74,1,0.235,3,9,-19,1,1,Midlands,0
EM-01548,36,Female,12,55.5,9,0.342,2,2,-50,1,0,North East,0
EM-01549,19,Female,2,54.02,7,0.299,8,1,46,1,0,Wales,0
EM-01550,40,Male,10,90.98,4,0.259,8,2,63,1,0,Midlands,0
EM-01551,62,Female,7,107.13,3,0.176,6,3,17,1,2,East Anglia,0
EM-01552,39,Female,13,57.23,9,0.288,5,6,53,1,1,London,0
EM-01553,51,Female,15,35.94,4,0.073,6,7,62,1,4,South East,0
EM-01554,56,Female,1,126.12,4,0.258,1,6,-38,1,0,Scotland,0
EM-01555,24,Female,25,63.58,8,0.347,2,1,3,1,1,Midlands,1
EM-01556,23,Male,22,158.41,6,0.738,7,9,31,0,0,Midlands,0
EM-01557,39,Female,8,21.7,12,0.144,1,8,-16,1,0,Midlands,0
EM-01558,30,Male,1,73.53,7,0.24,8,2,-98,1,1,London,0
EM-01559,53,Female,25,174.04,7,0.493,3,1,-96,1,0,London,0
EM-01560,57,Other,55,55.89,9,0.234,4,7,56,0,0,London,0
EM-01561,28,Male,4,59.58,3,0.197,7,3,18,1,0,London,0
EM-01562,24,Male,7,77.3,5,0.316,10,3,-82,0,1,London,0
EM-01563,48,Female,3,50.43,4,0.126,7,10,14,1,1,London,0
EM-01564,25,Male,15,57.05,3,0.513,2,9,44,1,2,North West,1
EM-01565,51,Female,3,56.32,10,0.579,5,2,-67,1,0,London,0
EM-01566,31,Male,7,48.73,4,0.476,8,5,-81,1,1,Midlands,0
EM-01567,42,Male,21,123.28,4,0.197,9,4,55,1,4,London,0
EM-01568,20,Female,14,83.98,11,0.367,5,1,-28,0,0,South East,1
EM-01569,40,Female,8,75.59,6,0.201,2,6,94,1,0,Wales,0
EM-01570,32,Female,9,99.91,6,0.289,4,6,37,1,1,London,0
EM-01571,38,Male,14,58.43,1,0.243,5,1,48,0,1,Scotland,0
EM-01572,22,Female,1,45.28,2,0.125,6,7,15,0,1,North East,0
EM-01573,46,Female,1,49.34,2,0.147,6,6,-97,1,0,Wales,0
EM-01574,54,Female,38,66.75,6,0.13,1,4,-79,1,2,North East,0
EM-01575,23,Female,1,39.27,4,0.165,6,7,-30,1,1,Scotland,0
EM-01576,20,Female,22,51.93,6,0.145,10,3,89,1,1,London,0
EM-01577,18,Male,45,51.52,10,0.55,1,10,-89,1,1,Scotland,0
EM-01578,41,Male,5,192.92,6,0.272,5,6,38,1,1,Midlands,0
EM-01579,39,Female,8,16.66,5,0.144,7,6,49,1,1,South East,0
EM-01580,36,Male,15,60.96,9,0.36,8,10,56,1,0,London,0
EM-01581,24,Female,38,158.04,5,0.075,5,6,88,1,0,London,0
EM-01582,29,Male,51,70.88,4,0.167,2,3,-40,0,1,North West,0
EM-01583,38,Female,24,97.19,7,0.478,3,10,-74,0,1,North East,0
EM-01584,33,Female,1,70.1,8,0.22,7,5,74,1,1,South West,0
EM-01585,65,Male,19,47.77,2,0.235,10,1,-17,0,2,London,0
EM-01586,21,Male,9,21.74,3,0.161,4,6,41,1,1,London,1
EM-01587,44,Male,11,73.9,8,0.411,1,7,-94,0,0,London,0
EM-01588,30,Female,1,45.25,6,0.287,3,5,42,0,0,London,1
EM-01589,31,Female,3,44.69,5,0.438,10,5,73,0,0,South East,0
EM-01590,45,Male,28,51.96,5,0.526,2,6,55,0,1,North West,0
EM-01591,44,Female,10,159.56,2,0.068,9,7,70,0,0,South West,1
EM-01592,65,Male,6,221.94,7,0.121,1,4,-91,0,1,London,0
EM-01593,21,Male,8,74.34,4,0.318,9,7,78,1,2,Scotland,0
EM-01594,20,Female,34,52.86,12,0.082,10,5,-98,0,1,South East,0
EM-01595,45,Male,24,37.02,7,0.314,5,7,2,0,0,North West,0
EM-01596,38,Male,5,84.29,10,0.328,6,1,-57,1,1,South East,0
EM-01597,25,Male,2,162.63,6,0.112,6,10,-47,1,0,North West,0
EM-01598,20,Male,5,58.93,9,0.296,6,2,61,0,1,London,1
EM-01599,20,Male,45,20.3,6,0.41,9,2,92,0,0,North West,0
EM-01600,57,Male,15,93.23,11,0.187,9,7,-12,0,2,Midlands,0
EM-01601,23,Female,13,109.15,9,0.184,10,9,-76,1,1,Midlands,0
EM-01602,27,Male,16,30.18,6,0.02,7,7,90,1,0,London,0
EM-01603,24,Female,8,72.84,10,0.338,3,6,-31,0,2,Midlands,1
EM-01604,28,Male,29,83.56,5,0.054,7,3,-56,1,1,Wales,0
EM-01605,19,Male,13,64.29,7,0.41,5,5,-33,1,0,London,0
EM-01606,34,Female,2,44.91,7,0.153,9,10,-75,0,1,North West,0
EM-01607,19,Female,2,110.83,8,0.36,8,2,-75,0,0,London,0
EM-01608,49,Male,13,54.51,2,0.257,10,9,53,0,1,South East,0
EM-01609,24,Female,49,31.73,8,0.299,6,6,89,1,0,North West,0
EM-01610,35,Female,6,23.93,8,0.147,5,9,11,1,0,Midlands,0
EM-01611,56,Female,36,125.26,6,0.19,10,9,-9,0,0,North West,0
EM-01612,41,Male,25,90.77,4,0.094,2,7,88,1,0,East Anglia,0
EM-01613,35,Male,5,69.69,4,0.037,3,5,29,1,1,East Anglia,0
EM-01614,27,Male,1,53.51,10,0.252,3,4,-60,1,0,Wales,0
EM-01615,27,Female,1,51.19,7,0.371,4,1,72,1,0,Midlands,0
EM-01616,42,Male,23,38.94,5,0.25,3,9,-87,1,0,South East,0
EM-01617,65,Female,4,53.75,6,0.291,7,6,64,0,3,South East,1
EM-01618,42,Male,8,23.1,10,0.275,6,2,29,1,2,Midlands,0
EM-01619,36,Male,12,46.15,8,0.101,8,7,-96,1,2,South West,0
EM-01620,46,Female,23,57.08,5,0.35,2,6,1,0,0,East Anglia,0
EM-01621,32,Male,2,90.46,4,0.523,2,4,29,0,0,Midlands,0
EM-01622,19,Female,9,65.37,5,0.144,1,6,28,0,0,South East,0
EM-01623,37,Female,11,99.23,10,0.127,5,6,75,1,0,North West,1
EM-01624,62,Female,14,130.92,4,0.418,7,5,-79,1,1,London,0
EM-01625,22,Female,30,113.19,4,0.067,9,1,-60,1,0,London,1
EM-01626,44,Female,3,84.37,4,0.44,5,3,52,1,0,North West,0
EM-01627,23,Female,29,67.08,6,0.146,1,7,-55,0,2,London,1
EM-01628,35,Female,21,40.84,9,0.26,3,2,-7,1,1,North East,0
EM-01629,20,Male,14,96.54,7,0.171,8,10,-92,1,1,London,1
EM-01630,32,Male,21,154.45,8,0.45,3,10,88,1,3,North West,0
EM-01631,47,Male,9,79.13,9,0.256,7,1,0,1,1,North West,1
EM-01632,27,Male,2,173.93,4,0.253,10,8,-54,1,1,North East,0
EM-01633,42,Female,19,31.1,3,0.586,3,7,-27,1,2,Wales,0
EM-01634,49,Female,13,37.45,4,0.349,2,6,-98,1,2,South East,0
EM-01635,60,Female,18,102.27,11,0.196,10,10,-93,1,3,North East,1
EM-01636,24,Male,7,76.11,13,0.227,6,5,52,0,1,London,1
EM-01637,30,Female,42,128.62,4,0.378,2,6,-65,1,1,Scotland,0
EM-01638,22,Male,15,66.17,7,0.136,10,1,-58,0,3,Wales,1
EM-01639,65,Female,1,43.21,6,0.155,5,9,77,0,1,North East,0
EM-01640,60,Female,10,59.93,7,0.162,5,1,-38,0,0,South East,0
EM-01641,35,Male,25,30.99,8,0.256,5,4,61,1,1,London,0
EM-01642,53,Male,28,37.93,4,0.179,6,3,100,1,1,South West,0
EM-01643,34,Male,12,108.44,10,0.1,3,4,37,1,1,South East,0
EM-01644,40,Female,40,103.17,3,0.074,10,1,-74,1,1,Midlands,0
EM-01645,20,Female,5,79.96,8,0.536,5,10,-12,1,1,South West,0
EM-01646,47,Female,9,28.2,9,0.295,8,4,-88,1,0,London,0
EM-01647,21,Male,41,55.75,4,0.536,4,4,-50,1,1,Scotland,0
EM-01648,51,Male,40,36.14,9,0.366,5,3,-33,0,0,Scotland,1
EM-01649,48,Female,20,120.09,5,0.084,1,8,23,1,1,Scotland,0
EM-01650,45,Female,35,49.81,3,0.214,1,7,43,1,0,London,0
EM-01651,18,Male,1,38.75,6,0.357,8,9,39,0,1,South West,0
EM-01652,26,Male,36,67.69,4,0.299,2,2,-76,0,1,London,0
EM-01653,25,Female,6,48.42,5,0.283,10,10,76,1,1,North West,0
EM-01654,28,Male,3,140.03,6,0.525,10,3,43,1,1,Scotland,0
EM-01655,20,Male,4,46.18,7,0.492,7,6,2,1,1,Midlands,0
EM-01656,60,Male,9,33.13,1,0.207,7,2,-99,1,0,Midlands,0
EM-01657,36,Female,5,22.73,6,0.154,9,2,-28,1,3,North East,1
EM-01658,26,Female,6,65.67,7,0.342,1,10,22,0,1,London,0
EM-01659,29,Female,2,50.35,6,0.254,2,2,26,1,1,South East,0
EM-01660,31,Female,6,32.64,10,0.064,1,2,-24,1,3,South East,1
EM-01661,39,Male,15,120.86,7,0.349,1,5,-23,1,0,Midlands,0
EM-01662,34,Male,10,93.1,10,0.247,4,1,-25,1,0,East Anglia,0
EM-01663,59,Female,7,65.75,5,0.177,8,7,62,0,0,Scotland,0
EM-01664,34,Male,24,131.92,15,0.667,10,1,49,1,2,South East,0
EM-01665,65,Female,40,92.88,5,0.501,8,1,-53,0,0,South East,0
EM-01666,54,Male,25,44.19,8,0.466,9,5,13,1,1,South West,0
EM-01667,23,Male,7,39.66,6,0.346,2,7,-37,0,0,East Anglia,0
EM-01668,60,Male,24,100.38,6,0.191,7,3,94,1,0,London,0
EM-01669,21,Male,2,81.3,10,0.195,4,7,49,0,1,East Anglia,1
EM-01670,51,Male,2,72.59,10,0.152,3,9,-28,1,1,London,0
EM-01671,29,Male,7,43.67,5,0.106,4,4,-54,1,0,Wales,0
EM-01672,56,Other,29,90.38,9,0.616,4,5,-61,1,1,Scotland,1
EM-01673,55,Male,5,45.71,1,0.61,3,8,5,1,0,Wales,0
EM-01674,50,Female,1,63.37,7,0.249,9,9,80,1,2,Wales,0
EM-01675,49,Female,2,137.48,8,0.523,8,5,17,1,0,London,0
EM-01676,26,Other,35,47.92,7,0.19,10,5,-98,1,0,North East,0
EM-01677,20,Female,18,30.37,8,0.055,2,2,-6,1,1,North West,1
EM-01678,30,Female,5,39.4,10,0.529,3,9,0,1,0,Scotland,0
EM-01679,22,Male,14,109.63,6,0.245,10,6,33,1,1,Midlands,0
EM-01680,44,Male,13,75.74,3,0.238,7,5,41,1,1,South West,0
EM-01681,27,Male,19,62.52,9,0.16,5,5,-18,1,0,North East,0
EM-01682,64,Female,4,51.7,4,0.412,1,4,85,0,2,South East,0
EM-01683,41,Female,35,85.0,3,0.512,1,1,-19,1,3,Scotland,0
EM-01684,51,Male,6,43.62,4,0.336,8,6,20,1,1,South East,0
EM-01685,21,Male,21,77.7,6,0.218,6,1,34,0,0,London,0
EM-01686,54,Female,1,46.26,5,0.246,4,10,56,1,2,Midlands,0
EM-01687,59,Male,8,42.57,10,0.218,3,2,-98,1,2,Scotland,0
EM-01688,33,Female,7,48.49,8,0.527,9,7,-88,1,0,North West,0
EM-01689,39,Female,14,55.27,6,0.376,9,1,63,0,0,East Anglia,0
EM-01690,48,Female,1,65.08,11,0.195,4,8,4,0,1,London,0
EM-01691,22,Female,28,75.02,8,0.131,8,8,-12,1,0,South East,0
EM-01692,34,Female,4,10.55,5,0.099,4,7,-9,1,0,South West,0
EM-01693,30,Male,20,44.53,3,0.091,8,7,65,0,0,London,0
EM-01694,21,Female,29,54.83,7,0.063,7,1,-26,1,3,London,0
EM-01695,28,Female,14,141.53,4,0.215,6,3,-41,0,0,London,0
EM-01696,19,Male,24,38.86,4,0.328,7,9,25,1,1,South West,0
EM-01697,18,Male,19,72.34,0,0.42,6,5,-28,1,1,Scotland,0
EM-01698,21,Male,7,140.82,8,0.571,6,5,-79,1,0,North West,0
EM-01699,63,Male,29,34.59,10,0.113,7,7,48,1,2,South West,0
EM-01700,36,Female,6,81.21,7,0.421,4,10,22,1,0,South East,0
EM-01701,63,Female,15,44.65,3,0.229,5,8,-68,1,2,London,0
EM-01702,31,Male,24,51.82,10,0.29,9,6,-97,0,2,London,0
EM-01703,26,Male,8,44.63,4,0.17,2,5,71,0,0,South West,0
EM-01704,34,Female,6,46.25,10,0.381,9,1,28,1,0,South West,0
EM-01705,31,Male,11,260.07,2,0.107,5,10,89,0,0,South East,0
EM-01706,20,Male,30,101.72,9,0.403,10,10,49,0,3,East Anglia,0
EM-01707,41,Female,47,115.68,4,0.143,1,10,-42,0,0,South West,0
EM-01708,23,Female,14,85.28,6,0.195,7,9,-64,1,1,South East,0
EM-01709,40,Male,19,29.87,9,0.11,5,6,50,1,2,South West,0
EM-01710,41,Male,42,81.25,3,0.148,3,3,60,1,2,South East,0
EM-01711,22,Male,1,114.03,8,0.714,3,10,12,0,0,South East,0
EM-01712,19,Female,4,43.52,5,0.222,1,7,49,0,1,London,1
EM-01713,48,Female,22,108.06,6,0.718,7,4,91,0,0,London,0
EM-01714,32,Male,31,94.84,5,0.187,2,3,26,1,1,Midlands,0
EM-01715,19,Female,35,168.35,9,0.066,8,7,89,1,1,Midlands,0
EM-01716,65,Female,9,54.11,12,0.239,4,6,17,0,0,London,0
EM-01717,19,Male,1,38.52,7,0.251,4,4,81,0,0,Scotland,0
EM-01718,44,Male,10,55.66,2,0.504,5,10,85,1,1,London,0
EM-01719,64,Female,4,136.7,9,0.565,9,8,39,1,1,North East,0
EM-01720,24,Male,6,26.73,5,0.147,7,2,11,0,1,London,1
EM-01721,21,Male,26,23.71,9,0.132,3,6,45,1,1,South East,0
EM-01722,21,Female,1,69.73,6,0.286,4,3,94,1,1,South East,1
EM-01723,26,Female,31,53.45,7,0.251,9,8,87,0,1,South East,0
EM-01724,20,Female,10,66.94,7,0.108,1,8,24,1,0,East Anglia,1
EM-01725,44,Female,16,106.98,7,0.32,8,1,-1,0,2,South East,0
EM-01726,19,Female,1,50.59,3,0.222,8,2,-100,0,0,Midlands,0
EM-01727,34,Male,7,26.14,5,0.198,7,4,20,0,2,North East,0
EM-01728,65,Female,1,185.35,6,0.584,6,1,-12,1,0,South East,0
EM-01729,51,Male,58,40.5,11,0.27,7,3,-81,1,0,London,0
EM-01730,40,Male,29,39.27,5,0.662,10,4,-84,1,0,North East,0
EM-01731,26,Female,11,115.8,1,0.265,4,10,76,1,1,South East,0
EM-01732,40,Female,4,55.02,4,0.226,4,3,49,0,0,Scotland,0
EM-01733,35,Male,48,64.61,6,0.096,5,5,13,1,0,Midlands,0
EM-01734,31,Female,7,84.89,7,0.153,4,10,60,0,0,North West,0
EM-01735,21,Male,3,114.64,5,0.197,4,7,-75,0,1,East Anglia,1
EM-01736,56,Male,14,56.45,5,0.494,9,8,-74,1,0,Scotland,0
EM-01737,32,Male,51,142.59,3,0.092,6,8,87,1,2,Scotland,0
EM-01738,23,Female,1,22.92,3,0.524,3,2,61,1,0,Midlands,1
EM-01739,28,Female,4,97.5,5,0.081,3,1,-14,1,0,London,0
EM-01740,30,Male,50,43.83,9,0.404,10,6,-21,1,2,Scotland,0
EM-01741,52,Female,3,132.44,8,0.147,8,1,79,1,0,London,1
EM-01742,46,Male,2,71.59,5,0.379,3,6,-46,1,3,Wales,1
EM-01743,48,Female,15,47.63,3,0.254,4,7,-40,0,2,North East,0
EM-01744,18,Male,35,92.89,8,0.242,6,9,77,1,0,Scotland,0
EM-01745,30,Male,11,104.23,8,0.121,9,10,90,0,0,South West,0
EM-01746,33,Female,93,91.92,5,0.431,6,10,91,1,3,London,0
EM-01747,18,Male,20,39.85,4,0.147,3,1,-87,0,1,North East,0
EM-01748,24,Male,1,52.35,7,0.103,6,7,25,0,0,East Anglia,1
EM-01749,47,Female,88,66.55,8,0.562,4,4,8,1,1,Scotland,0
EM-01750,21,Female,9,65.32,8,0.503,5,9,21,0,1,Scotland,0
EM-01751,35,Male,6,97.02,1,0.445,5,4,-50,0,1,North West,0
EM-01752,23,Male,14,24.35,6,0.067,3,2,12,0,1,London,1
EM-01753,18,Male,6,78.82,5,0.19,5,1,54,1,2,Scotland,0
EM-01754,24,Male,1,57.69,8,0.062,5,7,67,0,0,South East,1
EM-01755,64,Male,1,43.85,11,0.244,7,7,-33,0,1,South East,1
EM-01756,50,Female,10,46.01,9,0.324,9,3,-92,1,1,North East,0
EM-01757,62,Other,32,59.9,10,0.444,5,5,83,1,1,North East,0
EM-01758,33,Male,15,11.02,4,0.225,9,10,-62,1,2,London,0
EM-01759,20,Male,120,46.96,3,0.136,5,7,42,1,4,South East,0
EM-01760,36,Male,6,43.04,5,0.272,4,8,-12,0,0,Scotland,0
EM-01761,32,Male,5,87.04,5,0.132,6,9,-83,1,0,East Anglia,0
EM-01762,53,Female,3,44.58,9,0.486,8,10,-49,1,1,South East,0
EM-01763,20,Male,3,59.89,7,0.31,4,10,88,1,0,North East,0
EM-01764,33,Male,6,144.19,4,0.294,5,1,-64,0,0,Midlands,0
EM-01765,22,Female,28,109.64,4,0.542,10,9,-21,1,0,South West,0
EM-01766,27,Male,42,104.7,4,0.323,1,6,80,1,1,Wales,0
EM-01767,46,Female,66,51.94,11,0.095,10,6,39,1,1,Midlands,0
EM-01768,33,Male,4,87.49,5,0.149,1,7,52,0,1,North West,0
EM-01769,29,Female,38,59.33,5,0.298,8,9,-22,0,0,North West,0
EM-01770,29,Female,7,60.46,5,0.155,7,7,-76,1,1,North West,0
EM-01771,32,Female,2,81.85,4,0.341,5,7,48,0,0,Midlands,0
EM-01772,49,Female,36,49.48,5,0.442,9,3,21,1,2,Midlands,0
EM-01773,57,Male,18,140.68,5,0.186,1,10,-13,0,0,Scotland,0
EM-01774,62,Male,3,61.56,6,0.114,3,9,34,0,0,South East,0
EM-01775,49,Female,10,90.85,9,0.082,6,4,76,1,0,North East,0
EM-01776,26,Female,6,138.08,3,0.382,1,6,-62,1,0,South East,0
EM-01777,43,Male,24,111.7,8,0.196,6,7,-26,1,0,London,0
EM-01778,31,Male,10,32.97,3,0.414,2,9,-4,0,1,Wales,0
EM-01779,24,Male,81,83.3,8,0.105,10,10,-52,1,1,South West,0
EM-01780,53,Male,1,102.04,6,0.313,5,3,61,0,0,North West,0
EM-01781,19,Male,7,104.16,9,0.324,10,2,43,1,0,North East,0
